ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
1216,1216,keːʐi,moon1579,false,expert,Chacon2018,,,Chacon2018
1217,1217,keːʐi,moon1579,false,expert,Chacon2018,,,Chacon2018
1218,1218,keːɽi,moon1579,false,expert,Chacon2018,,,Chacon2018
1219,1219,keːʐi,moon1579,false,expert,Chacon2018,,,Chacon2018
1220,1220,keːɾi,moon1579,false,expert,Chacon2018,,,Chacon2018
1221,1221,asita,moon1012,false,expert,Chacon2018,,,Chacon2018
1222,1222,depitoa,morning1118,false,expert,Chacon2018,,,Chacon2018
1223,1223,deːpitua,morning1118,false,expert,Chacon2018,,,Chacon2018
1224,1224,deːpitoa,morning1118,false,expert,Chacon2018,,,Chacon2018
1225,1225,pio pinako,morning1015,false,expert,Chacon2018,,,Chacon2018
1226,1226,hɐ̃doa,mother1027,false,expert,Chacon2018,(   -   -   )   h   ɐ ̃   d   o   a   -   -   -   -,,Chacon2018
1227,1227,nʰuɖoa,mother1027,false,expert,Chacon2018,(   n ʰ   u   )   d   o   a   -   -   -   -   -   -,,Chacon2018
1228,1228,haɖoa,mother1027,false,expert,Chacon2018,(   -   -   )   h   a   d   o   a   -   -   -   -,,Chacon2018
1229,1229,nʰudoa,mother1027,false,expert,Chacon2018,(   n ʰ   u   )   d   o   a   -   -   -   -   -   -,,Chacon2018
1230,1230,nʰudwa,mother1027,false,expert,Chacon2018,(   n ʰ   u   )   d   w   a   -   -   -   -   -   -,,Chacon2018
1231,1231,hadwa,mother1027,false,expert,Chacon2018,(   -   -   )   h   a   d   w   a   -   -   -   -,,Chacon2018
1232,1232,nãːkã,mother1026,false,expert,Chacon2018,,,Chacon2018
1233,1233,nodua doati,mother1027,false,expert,Chacon2018,(   n   o   )   d   u   a   #   d   o   a   t   i,,Chacon2018
1234,1234,nuːdua,mother1027,false,expert,Chacon2018,(   n   u ː   )   d   u   a   -   -   -   -   -   -,,Chacon2018
1235,1235,nodoa,mother1027,false,expert,Chacon2018,(   n   o   )   d   o   a   -   -   -   -   -   -,,Chacon2018
1236,1236,nodua,mother1027,false,expert,Chacon2018,(   n   o   )   d   u   a   -   -   -   -   -   -,,Chacon2018
1237,1237,nusoɾowami,mother1027,false,expert,Chacon2018,(   n   u   )   s   o   ɾ   o   w   a   m   i   -,,Chacon2018
1238,1238,hidzapa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1239,1239,hidzapa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1240,1240,hidzapa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1241,1241,hidzápa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1242,1242,hiːpana,mountain1033,false,expert,Chacon2018,,,Chacon2018
1243,1243,hidzapa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1244,1244,hidzapa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1245,1245,hiapa,mountain1039,false,expert,Chacon2018,h   i   -   a   p   a,,Chacon2018
1246,1246,awakada,mountain1028,false,expert,Chacon2018,,,Chacon2018
1247,1247,awakada,mountain1028,false,expert,Chacon2018,,,Chacon2018
1248,1248,hidzapa,mountain1039,false,expert,Chacon2018,h   i   d z   a   p   a,,Chacon2018
1249,1249,hiːpana,mountain1033,false,expert,Chacon2018,,,Chacon2018
1250,1250,j̃apa,mountain1039,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1251,1251,ɽinuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1252,1252,ɽinuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1253,1253,ɽinuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1254,1254,nunuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1255,1255,wanõmɐ,mouth1040,false,expert,Chacon2018,,,Chacon2018
1256,1256,ɽinuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1257,1257,ɽinuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1258,1258,lihenĩ,mouth1050,false,expert,Chacon2018,l   i   h   e   n   ĩ,,Chacon2018
1259,1259,linoma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1260,1260,linoma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1261,1261,liːnoma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1262,1262,linoma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1263,1263,nunuma,mouth1040,false,expert,Chacon2018,,,Chacon2018
1264,1264,atʃiãɽi,name1068,false,expert,Chacon2018,,,Chacon2018
1265,1265,ɽiːpitɐna,name1059,false,expert,Chacon2018,ɽ   -   i ː   p   i   t   ɐ   n   a   -   -   -   -   -   -,,Chacon2018
1266,1266,ɽiːpitɐna,name1059,false,expert,Chacon2018,ɽ   -   i ː   p   i   t   ɐ   n   a   -   -   -   -   -   -,,Chacon2018
1267,1267,pepitana,name1059,false,expert,Chacon2018,p   -   e   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1268,1268,nuipithiani,name1059,false,expert,Chacon2018,n   u   i   p   i   t ʰ   i   -   a   n   i   -   -   -   -,,Chacon2018
1269,1269,ɽiːpitana,name1059,false,expert,Chacon2018,ɽ   -   i ː   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1270,1270,ɽiːpitana,name1059,false,expert,Chacon2018,ɽ   -   i ː   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1271,1271,ɾipitanaianʊka,name1059,false,expert,Chacon2018,ɾ   -   i   p   i   t   a   n   a   i   a   n   ʊ   k   a,,Chacon2018
1272,1272,liːpitana,name1059,false,expert,Chacon2018,l   -   i ː   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1273,1273,lipitana,name1059,false,expert,Chacon2018,l   -   i   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1274,1274,piːpitana,name1059,false,expert,Chacon2018,p   -   i ː   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1275,1275,liːpitana,name1059,false,expert,Chacon2018,l   -   i ː   p   i   t   a   n   a   -   -   -   -   -   -,,Chacon2018
1276,1276,isina,name1070,false,expert,Chacon2018,,,Chacon2018
1277,1277,tsoːpɛki,narrow1670,false,expert,Chacon2018,t s   o ː   p   ɛ   k   i   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1278,1278,tsoːdaɽi,narrow1670,false,expert,Chacon2018,t s   o ː   d   a   ɽ   i   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1279,1279,tsuːkatsani,narrow1670,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1280,1280,tsuapo,narrow1670,false,expert,Chacon2018,t s   u   a   p   o   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1281,1281,hesakadewanʊtuki,narrow1670,false,expert,Chacon2018,h   e   s   a   k   a   d   e   w   a   n   ʊ   t   u   -   -   k   i   -   -,,Chacon2018
1282,1282,medadali,narrow1678,false,expert,Chacon2018,,,Chacon2018
1283,1283,tsuite,narrow1670,false,expert,Chacon2018,t s   u   i   t   e   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1284,1284,tsoːpeki,narrow1670,false,expert,Chacon2018,t s   o ː   p   e   k   i   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1285,1285,tsoːkai,narrow1670,false,expert,Chacon2018,-   -   -   -   -   -   -   -   -   -   -   -   t s   o ː   k   a   i   -   -   -,,Chacon2018
1286,1286,aɾɛpili,narrow1403,false,expert,Chacon2018,,,Chacon2018
1287,1287,nʰuɛpoɽɛ,navel1081,false,expert,Chacon2018,n ̥ ʰ   u   -   ɛ   p   o   ɽ   ɛ   -   -,,Chacon2018
1288,1288,tseːpoɽɛ,navel1081,false,expert,Chacon2018,-   -   t s   e ː   p   o   ɽ   ɛ   -   -,,Chacon2018
1289,1289,nʰuɛpoɽɛ,navel1081,false,expert,Chacon2018,n ̥ ʰ   u   -   ɛ   p   o   ɽ   ɛ   -   -,,Chacon2018
1290,1290,numutʃi,navel1084,false,expert,Chacon2018,,,Chacon2018
1291,1291,hẽpuhe,navel1081,false,expert,Chacon2018,-   -   h   ẽ   p   u   h   e   -   -,,Chacon2018
1292,1292,phepuɾeda,navel1081,false,expert,Chacon2018,p ʰ   -   -   e   p   u   ɾ   e   d   a,,Chacon2018
1293,1293,numudɛ,navel1084,false,expert,Chacon2018,,,Chacon2018
1294,1294,tsuːnɛtsoa,near1670,false,expert,Chacon2018,t s   u ː   n   ɛ   t s   o   a   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1295,1295,tsuːmɛtsa,near1670,false,expert,Chacon2018,t s   u ː   m   ɛ   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1296,1296,tsuːmetsa,near1670,false,expert,Chacon2018,t s   u ː   m   e   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1297,1297,tsumaitia,near1670,false,expert,Chacon2018,t s   u   m   a   i   t   i   a   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1298,1298,kidalipatuki,near1093,false,expert,Chacon2018,,,Chacon2018
1299,1299,tsoːmitsa,near1670,false,expert,Chacon2018,t s   o ː   m   i   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1300,1300,tsuːmetsa,near1670,false,expert,Chacon2018,t s   u ː   m   e   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1301,1301,tsoːmetsa,near1670,false,expert,Chacon2018,t s   o ː   m   e   t s   a   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1302,1302,tsoːmi,near1670,false,expert,Chacon2018,t s   o ː   m   i   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2018
1303,1303,buɛhə,near1094,false,expert,Chacon2018,,,Chacon2018
1304,1304,ɽinɔɽi,neck1105,false,expert,Chacon2018,ɽ   i   n   ɔ   ɽ   -   i   -   -   -   -,,Chacon2018
1305,1305,panoʐo,neck1105,false,expert,Chacon2018,p   a   n   o   ʐ   -   o   -   -   -   -,,Chacon2018
1306,1306,ɽinoʐo,neck1105,false,expert,Chacon2018,ɽ   i   n   o   ʐ   -   o   -   -   -   -,,Chacon2018
1307,1307,nunuʐo,neck1105,false,expert,Chacon2018,n   u   n   u   ʐ   -   o   -   -   -   -,,Chacon2018
1308,1308,nunapokoda,neck1100,false,expert,Chacon2018,,,Chacon2018
1309,1309,ɽinuʐu,neck1105,false,expert,Chacon2018,ɽ   i   n   u   ʐ   -   u   -   -   -   -,,Chacon2018
1310,1310,ɽinuʐu,neck1105,false,expert,Chacon2018,ɽ   i   n   u   ʐ   -   u   -   -   -   -,,Chacon2018
1311,1311,panʰoɾuː,neck1105,false,expert,Chacon2018,,,Chacon2018
1312,1312,linoːsrojapi,neck1105,false,expert,Chacon2018,l   i   n   o ː   s   ɾ   o   j   a   p   i,,Chacon2018
1313,1313,linoːru,neck1105,false,expert,Chacon2018,l   i   n   o ː   ɾ   -   u   -   -   -   -,,Chacon2018
1314,1314,liweːdaliko,neck1102,false,expert,Chacon2018,,,Chacon2018
1315,1315,liweːdaliko,neck1102,false,expert,Chacon2018,,,Chacon2018
1316,1316,nunupi,neck59,false,expert,Chacon2018,,,Chacon2018
1317,1317,waɽipɛ,new1117,false,expert,Chacon2018,w   a   ɽ   i   -   p   ɛ   -   -,,Chacon2018
1318,1318,waːɽipɛ,new1117,false,expert,Chacon2018,w   a ː   ɽ   i   -   p   ɛ   -   -,,Chacon2018
1319,1319,waɽidaɽi,new1117,false,expert,Chacon2018,w   a   ɽ   i   -   d   a   ɽ   i,,Chacon2018
1320,1320,wahitɛ,new1117,false,expert,Chacon2018,w   a   h   i   -   t   ɛ   -   -,,Chacon2018
1321,1321,waɽidaɽi,new1117,false,expert,Chacon2018,w   a   ɽ   i   -   d   a   ɽ   i,,Chacon2018
1322,1322,waːɽite,new1117,false,expert,Chacon2018,w   a ː   ɽ   i   -   t   e   -   -,,Chacon2018
1323,1323,waːɽite,new1117,false,expert,Chacon2018,w   a ː   ɽ   i   -   t   e   -   -,,Chacon2018
1324,1324,waɾipeɾi,new1117,false,expert,Chacon2018,w   a   ɾ   i   -   p   e   ɾ   i,,Chacon2018
1325,1325,walidali,new1117,false,expert,Chacon2018,w   a   l   i   -   d   a   l   i,,Chacon2018
1326,1326,walidali,new1117,false,expert,Chacon2018,w   a   l   i   -   d   a   l   i,,Chacon2018
1327,1327,walidale,new1117,false,expert,Chacon2018,w   a   l   i   -   d   a   l   e,,Chacon2018
1328,1328,waːlidali,new1117,false,expert,Chacon2018,w   a ː   l   i   -   d   a   l   i,,Chacon2018
1329,1329,w̥eniapaɾi,new1117,false,expert,Chacon2018,w ʰ   e   n   i   a   p   a   ɾ   i,,Chacon2018
1330,1330,dɛːpi,night1118,false,expert,Chacon2018,d   ɛ ː   p   i   -   -   -   -,,Chacon2018
1331,1331,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1332,1332,dɛːpi,night1118,false,expert,Chacon2018,d   ɛ ː   p   i   -   -   -   -,,Chacon2018
1333,1333,dɛːpi,night1118,false,expert,Chacon2018,d   ɛ ː   p   i   -   -   -   -,,Chacon2018
1334,1334,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1335,1335,dɛːpɪ,night1118,false,expert,Chacon2018,d   ɛ ː   p   ɪ   -   -   -   -,,Chacon2018
1336,1336,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1337,1337,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1338,1338,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1339,1339,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1340,1340,deːpiriku,night1118,false,expert,Chacon2018,d   e ː   p   i   ɾ   i   k   u,,Chacon2018
1341,1341,deːpina,night1118,false,expert,Chacon2018,d   e ː   p   i   n   a   -   -,,Chacon2018
1342,1342,deːpi,night1118,false,expert,Chacon2018,d   e ː   p   i   -   -   -   -,,Chacon2018
1343,1343,sibuma,night25,false,expert,Chacon2018,,,Chacon2018
1344,1344,j̃áːmɛ,no1132,false,expert,Chacon2018,,,Chacon2018
1345,1345,j̃ãmɛ,no1132,false,expert,Chacon2018,,,Chacon2018
1346,1346,j̃amɛ,no1132,false,expert,Chacon2018,,,Chacon2018
1347,1347,kaʐo,no63,false,expert,Chacon2018,,,Chacon2018
1348,1348,j̃ame,no1132,false,expert,Chacon2018,,,Chacon2018
1349,1349,kaʐimi,no65,false,expert,Chacon2018,,,Chacon2018
1350,1350,kaʐo,no63,false,expert,Chacon2018,,,Chacon2018
1351,1351,wihɛkade,no1141,false,expert,Chacon2018,,,Chacon2018
1352,1352,kori,no1131,false,expert,Chacon2018,,,Chacon2018
1353,1353,khenim,no1133,false,expert,Chacon2018,,,Chacon2018
1354,1354,karon,no63,false,expert,Chacon2018,,,Chacon2018
1355,1355,ñame,no1132,false,expert,Chacon2018,,,Chacon2018
1356,1356,jan̥ɐ̃,no1132,false,expert,Chacon2018,,,Chacon2018
1357,1357,ɽʰitako,nose1142,false,expert,Chacon2018,ɽ ʰ   -   i   t   a   k   o,,Chacon2018
1358,1358,hɛtako,nose1142,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1359,1359,ɽ̥ʰitako,nose1142,false,expert,Chacon2018,ɽ ʰ   -   i   t   a   k   o,,Chacon2018
1360,1360,ɽitako,nose1142,false,expert,Chacon2018,ɽ   -   i   t   a   k   o,,Chacon2018
1361,1361,hitako,nose1142,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1362,1362,wahtaku,nose1142,false,expert,Chacon2018,w   a   h   t   a   k   u,,Chacon2018
1363,1363,ɽitaku,nose1142,false,expert,Chacon2018,ɽ   -   i   t   a   k   u,,Chacon2018
1364,1364,ɽhitaku,nose1142,false,expert,Chacon2018,ɽ ʰ   -   i   t   a   k   u,,Chacon2018
1365,1365,ɾihtaku,nose1142,false,expert,Chacon2018,ɾ   i   h   t   a   k   u,,Chacon2018
1366,1366,liːtako,nose1142,false,expert,Chacon2018,l   -   i ː   t   a   k   o,,Chacon2018
1367,1367,litako,nose1142,false,expert,Chacon2018,l   -   i   t   a   k   o,,Chacon2018
1368,1368,itako,nose1142,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1369,1369,nujapa,nose1153,false,expert,Chacon2018,,,Chacon2018
1370,1370,pedaːɽia,old1256,false,expert,Chacon2018,-   p   e   d   a ː   ɽ   i   a   -   -   -   -,,Chacon2018
1371,1371,pedáːɽia,old1256,false,expert,Chacon2018,-   p   e   d   á ː   ɽ   i   a   -   -   -   -,,Chacon2018
1372,1372,pekiʐi,old1158,false,expert,Chacon2018,,,Chacon2018
1373,1373,komoɽikei,old1157,false,expert,Chacon2018,,,Chacon2018
1374,1374,pedaɽja,old1256,false,expert,Chacon2018,-   p   e   d   a   ɽ   j   a   -   -   -   -,,Chacon2018
1375,1375,pẽdalia,old1256,false,expert,Chacon2018,-   p   ẽ   d   a   l   i   a   -   -   -   -,,Chacon2018
1376,1376,opidali,old1256,false,expert,Chacon2018,o   p   i   d   a   l   i   -   -   -   -   -,,Chacon2018
1377,1377,pedalia,old1256,false,expert,Chacon2018,-   p   e   d   a   l   i   a   -   -   -   -,,Chacon2018
1378,1378,oːpidale,old1256,false,expert,Chacon2018,o ː   p   i   d   a   l   e   -   -   -   -   -,,Chacon2018
1379,1379,opidali,old1256,false,expert,Chacon2018,o   p   i   d   a   l   i   -   -   -   -   -,,Chacon2018
1380,1380,ɛtenɛlo,old1163,false,expert,Chacon2018,,,Chacon2018
1381,1381,apada,one1179,false,expert,Chacon2018,-   a   p   a   -   d   a   -   -   -   -,,Chacon2018
1382,1382,apaita,one1179,false,expert,Chacon2018,-   a   p   a   i   t   a   -   -   -   -,,Chacon2018
1383,1383,apadata,one1179,false,expert,Chacon2018,-   a   p   a   -   d   a   t   a   -   -,,Chacon2018
1384,1384,padata,one1179,false,expert,Chacon2018,-   -   p   a   -   d   a   t   a   -   -,,Chacon2018
1385,1385,hapada,one1179,false,expert,Chacon2018,h   a   p   a   -   d   a   -   -   -   -,,Chacon2018
1386,1386,phɛpɐ,one1179,false,expert,Chacon2018,-   -   p ʰ   ɛ   -   p   ɐ   -   -   -   -,,Chacon2018
1387,1387,hapeːpa,one1179,false,expert,Chacon2018,h   a   p   e ː   -   p   a   -   -   -   -,,Chacon2018
1388,1388,hapajta,one1179,false,expert,Chacon2018,h   a   p   a   j   t   a   -   -   -   -,,Chacon2018
1389,1389,pəitetuki,one1179,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1390,1390,padatsa,one1179,false,expert,Chacon2018,-   -   p   a   -   d   a   t s   a   -   -,,Chacon2018
1391,1391,apadanali,one1179,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1392,1392,padatsa,one1179,false,expert,Chacon2018,-   -   p   a   -   d   a   t s   a   -   -,,Chacon2018
1393,1393,padatsa,one1179,false,expert,Chacon2018,-   -   p   a   -   d   a   t s   a   -   -,,Chacon2018
1394,1394,patʃɛɾo,one1179,false,expert,Chacon2018,-   -   p   a   -   t ʃ   ɛ   ɾ   o   -   -,,Chacon2018
1395,1395,apajta,other1179,false,expert,Chacon2018,-   a   p   a   j   t   a   -   -   -   -,,Chacon2018
1396,1396,apajta,other1179,false,expert,Chacon2018,-   a   p   a   j   t   a   -   -   -   -,,Chacon2018
1397,1397,apadawa,other1179,false,expert,Chacon2018,-   a   p   a   d   a   w   a   -   -   -,,Chacon2018
1398,1398,phepa,other1179,false,expert,Chacon2018,-   -   p ʰ   e   -   p   a   -   -   -   -,,Chacon2018
1399,1399,aːpe,other1179,false,expert,Chacon2018,-   a ː   p   e   -   -   -   -   -   -   -,,Chacon2018
1400,1400,paːsi,other1179,false,expert,Chacon2018,-   -   p   a ː   -   s   i   -   -   -   -,,Chacon2018
1401,1401,pada,other1179,false,expert,Chacon2018,-   -   p   a   -   d   a   -   -   -   -,,Chacon2018
1402,1402,apada,other1179,false,expert,Chacon2018,-   a   p   a   -   d   a   -   -   -   -,,Chacon2018
1403,1403,pada,other1179,false,expert,Chacon2018,-   -   p   a   -   d   a   -   -   -   -,,Chacon2018
1404,1404,apada,other1179,false,expert,Chacon2018,-   a   p   a   -   d   a   -   -   -   -,,Chacon2018
1405,1405,pejahɐ̃,other1179,false,expert,Chacon2018,-   -   p   e   j   a   h   ɐ ̃   -   -   -,,Chacon2018
1406,1406,inipo,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1407,1407,iːnipo,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1408,1408,inípò,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1409,1409,inipo,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1410,1410,inipo,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1411,1411,enipu,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1412,1412,inipu,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1413,1413,hinipu,path1181,false,expert,Chacon2018,h   i   n   i   p   u,,Chacon2018
1414,1414,wawa ~ wao,path1180,false,expert,Chacon2018,,,Chacon2018
1415,1415,inipu,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1416,1416,inipo,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1417,1417,inipo,path1181,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1418,1418,tɛnɛpu,path1181,false,expert,Chacon2018,t   ɛ   n   ɛ   p   u,,Chacon2018
1419,1419,naːwiki,people1193,false,expert,Chacon2018,n   a ː   w   i   k   i,,Chacon2018
1420,1420,newiki,people1193,false,expert,Chacon2018,n   e   w   i   k   i,,Chacon2018
1421,1421,najki,people1193,false,expert,Chacon2018,n   a   -   j   k   i,,Chacon2018
1422,1422,naiki,people1193,false,expert,Chacon2018,n   a   -   i   k   i,,Chacon2018
1423,1423,naiki,people1193,false,expert,Chacon2018,n   a   -   i   k   i,,Chacon2018
1424,1424,naike,people1193,false,expert,Chacon2018,n   a   -   i   k   e,,Chacon2018
1425,1425,newiki,people1193,false,expert,Chacon2018,n   e   w   i   k   i,,Chacon2018
1426,1426,maɾikɪ,people66,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1427,1427,naiki,people1193,false,expert,Chacon2018,n   a   -   i   k   i,,Chacon2018
1428,1428,naike,people1193,false,expert,Chacon2018,n   a   -   i   k   e,,Chacon2018
1429,1429,naiki,people1193,false,expert,Chacon2018,n   a   -   i   k   i,,Chacon2018
1430,1430,a’pada,people1189,false,expert,Chacon2018,,,Chacon2018
1431,1431,j̃amaɾi,people66,false,expert,Chacon2018,j ̃   a   m   a   ɾ   i   -   -,,Chacon2018
1432,1432,nawiki masitɛ,personcivilized1193,false,expert,Chacon2018,n   a   w   i   k   i   #   m   a   s   i   t   ɛ,,Chacon2018
1433,1433,patudakɐni,pierce1194,false,expert,Chacon2018,p   a   t   u   d   -   a   k   ɐ   n   i,,Chacon2018
1434,1434,nutuhuakani,pierce1194,false,expert,Chacon2018,n   u   t   u   h   u   a   k   a   n   i,,Chacon2018
1435,1435,nutuhoaka,pierce1194,false,expert,Chacon2018,n   u   t   u   h   o   a   k   a   -   -,,Chacon2018
1436,1436,pitunʰuãni,pierce1194,false,expert,Chacon2018,p   i   t   u   n ʰ   u   ã   -   -   n   i,,Chacon2018
1437,1437,pikanumaota,pierce1200,false,expert,Chacon2018,,,Chacon2018
1438,1438,nakeɾikənipɛ,pierce1198,false,expert,Chacon2018,,,Chacon2018
1439,1439,pikurukɛhə,pierce68,false,expert,Chacon2018,,,Chacon2018
1440,1440,itopitakada,play1201,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1441,1441,matsoːtaketi,play123,false,expert,Chacon2018,m   a   t s   o ː   -   -   t   a   k   e   t   i,,Chacon2018
1442,1442,itopitakheti,play1201,false,expert,Chacon2018,-   i   t   o   p   i   t   a   k ʰ   e   t   i,,Chacon2018
1443,1443,itopitaketi,play1201,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1444,1444,pisina,throw1205,false,expert,Chacon2018,p   i   s   i   n   a,,Chacon2018
1445,1445,pʱeʐaːkɐni,pull1208,false,expert,Chacon2018,(   -   )   p ʰ   -   e   ʐ   a ː   k   ɐ   n   i   -,,Chacon2018
1446,1446,kaʐakɐni,pull1208,false,expert,Chacon2018,(   k   )   a   -   -   ʐ   a   k   ɐ   n   i   -,,Chacon2018
1447,1447,hiʐakani,pull1208,false,expert,Chacon2018,(   -   )   -   h   i   ʐ   a   k   a   n   i   -,,Chacon2018
1448,1448,piʐaakã,pull1208,false,expert,Chacon2018,(   -   )   p   -   i   ʐ   a ː   k   ã   -   -   -,,Chacon2018
1449,1449,papitafapɛmeta,pull1216,false,expert,Chacon2018,,,Chacon2018
1450,1450,hiːrakada,pull1208,false,expert,Chacon2018,(   -   )   -   h   i ː   ɾ   a   k   a   d   a   -,,Chacon2018
1451,1451,hirakaita ~ hiraketi,pull1208,false,expert,Chacon2018,(   -   )   -   h   i   ɾ   a   k   a   i   t   a,,Chacon2018
1452,1452,hiraketi,pull1208,false,expert,Chacon2018,(   -   )   -   h   i   ɾ   a   k   e   t   i   -,,Chacon2018
1453,1453,hiraːketi,pull1208,false,expert,Chacon2018,(   -   )   -   h   i   ɾ   a ː   k   e   t   i   -,,Chacon2018
1454,1454,pitsopɐ̃ha,pull1217,false,expert,Chacon2018,,,Chacon2018
1455,1455,padujtakɐni,push69,false,expert,Chacon2018,p   a   d   u   j   t   a   k   ɐ   n   i,,Chacon2018
1456,1456,nupedatakani,push1219,false,expert,Chacon2018,n   u   p   e   d   a   t   a   k   a   n   i,,Chacon2018
1457,1457,nupiahetaika,push1218,false,expert,Chacon2018,n   u   p   i   a   h   e   t   a   i   k   a   -,,Chacon2018
1458,1458,piphadaka,push1219,false,expert,Chacon2018,p   i   p ʰ   a   d   a   k   a   -   -   -   -,,Chacon2018
1459,1459,piduita,push69,false,expert,Chacon2018,p   i   d   u   i   t   a   -   -   -   -,,Chacon2018
1460,1460,nakaninaɾukʷitanipɛː,push1226,false,expert,Chacon2018,,,Chacon2018
1461,1461,ihiaretakada,push1218,false,expert,Chacon2018,# N A M E ?,,Chacon2018
1462,1462,peːketi ~ peːthaketi,push1219,false,expert,Chacon2018,-   -   p   e ː   k   e   t   i   -   -   -   -,,Chacon2018
1463,1463,ipetaːketi,push1219,false,expert,Chacon2018,-   i   p   e   t   a ː   k   e   t   i   -   -,,Chacon2018
1464,1464,pipialeːtaka,push1218,false,expert,Chacon2018,p   i   p   i   a   l   e ː   t   a   k   a   -   -,,Chacon2018
1465,1465,pitɛːtɛhə,push69,false,expert,Chacon2018,p   i   t   ɛ ː   -   t   ɛ   h   ə   -   -,,Chacon2018
1466,1466,iːdza,rain1233,false,expert,Chacon2018,-   i ː   d z   a   -,,Chacon2018
1467,1467,iːdza,rain1233,false,expert,Chacon2018,-   i ː   d z   a   -,,Chacon2018
1468,1468,iːdza,rain1233,false,expert,Chacon2018,-   i ː   d z   a   -,,Chacon2018
1469,1469,íːdzà,rain1233,false,expert,Chacon2018,-   i ː   d z   a   -,,Chacon2018
1470,1470,ɽiːaw,rain1233,false,expert,Chacon2018,ɽ   i ː   -   a   w,,Chacon2018
